# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-oneof-u-msg	decode-read	drop	111.7	1.007	0.748	1.236	1.297	1.652	0.717	1.190
codec-U	U-oneof-u-msg	decode-read	retain	111.7	1.007	0.873	1.681	1.660	1.925	0.830	1.596
codec-U	U-oneof-u-fixed32	encode	drop	124.1	0.945	0.177	0.372		2.096	0.177	0.360
codec-U	U-oneof-u-fixed32	encode	retain	124.1	0.945	0.221	0.449		2.028	0.217	0.432
codec-U	U-enum-value-packed	decode-read	drop	107.8	1.245	0.850	2.110	2.317	2.482	0.855	2.128
codec-U	U-enum-value-packed	decode-read	retain	107.8	1.245	0.792	2.245	2.412	2.835	0.802	2.249
codec-U	U-element-u-msg	encode	drop	1334.3	1.016	0.189	0.403		2.128	0.187	0.404
codec-U	U-element-u-msg	encode	retain	1334.3	1.016	0.230	0.418		1.816	0.228	0.420
codec-U	U-oneof-before	decode-read	drop	217.1	0.966	0.583	0.971	1.006	1.666	0.586	0.967
codec-U	U-oneof-before	decode-read	retain	217.1	0.966	1.117	1.998	2.066	1.788	1.108	2.002
codec-U	U-oneof-member-alone	decode-read	drop	94.4	0.998	0.802	1.406	1.421	1.753	0.787	1.329
codec-U	U-oneof-member-alone	decode-read	retain	94.4	0.998	0.959	1.757	1.800	1.833	0.912	1.738
codec-U	U-leaf-u-msg	decode-read	drop	327.8	0.982	0.757	1.282	1.331	1.693	0.748	1.281
codec-U	U-leaf-u-msg	decode-read	retain	327.8	0.982	0.848	1.527	1.587	1.800	0.850	1.539
codec-U	U-nested-u-len	decode	drop	310.9	0.940	0.757	1.292	1.344	1.708	0.765	1.301
codec-U	U-nested-u-len	decode	retain	310.9	0.940	0.813	1.506	1.541	1.852	0.817	1.499
codec-U	U-root-u-len	decode	drop	637.8	0.998	0.809	1.298	1.336	1.603	0.815	1.309
codec-U	U-root-u-len	decode	retain	637.8	0.998	0.818	1.420	1.426	1.737	0.818	1.415
codec-U	U-element-u-packed	decode-read	drop	2128.5	0.987	0.816	1.335	1.295	1.636	0.821	1.309
codec-U	U-element-u-packed	decode-read	retain	2128.5	0.987	0.833	1.381	1.366	1.657	0.833	1.380
