# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-oneof-before	decode-read	no-unknown	199.7	1.033	0.582	0.840	0.873	1.443	0.587	0.850
codec-nounk-U	U-oneof-member-alone	decode-read	no-unknown	112.8	1.011	0.753	1.217	1.315	1.615	0.750	1.203
codec-nounk-U	U-leaf-u-msg	decode-read	no-unknown	317.4	0.966	0.755	1.091	1.123	1.446	0.748	1.097
codec-nounk-U	U-nested-u-len	decode	no-unknown	294.0	0.967	0.750	1.164	1.195	1.553	0.760	1.146
codec-nounk-U	U-root-u-len	decode	no-unknown	611.9	0.994	0.764	1.168	1.180	1.528	0.773	1.159
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	1681.6	0.972	0.779	1.196	1.217	1.535	0.783	1.214
codec-nounk-U	U-nested-all	encode	no-unknown	246.3	1.044	0.203	0.424		2.087	0.200	0.413
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	encode	no-unknown						2.158		
codec-nounk-U	U-leaf-all	decode-read	no-unknown	493.1	0.996	0.624	0.849	0.854	1.361	0.623	0.857
codec-nounk-U	U-wire-DualResponse-left-as-wt1	decode-read	no-unknown						1.431		
codec-nounk-U	U-leaf-u-varint	encode	no-unknown	247.2	1.052	0.205	0.426		2.072	0.203	0.420
codec-nounk-U	U-oneof-all	decode-read	no-unknown	214.2	1.013	0.585	0.843	0.912	1.440	0.594	0.869
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	decode	no-unknown						1.670		
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	no-unknown						1.580		
codec-nounk-U	U-deep-all	decode	no-unknown	2108.9	0.966	0.751	1.134	1.129	1.510	0.752	1.129
codec-nounk-U	U-oneof-member-before-known	decode-read	no-unknown	129.0	1.011	0.717	1.159	1.289	1.616	0.722	1.163
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	no-unknown						1.404		
codec-nounk-U	U-root-u-packed	decode	no-unknown	607.4	0.996	0.778	1.152	1.187	1.480	0.784	1.158
