# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ns per call = client process CPU (or wall) per round / calls in the round
file	transport	cell	dir	inflight	rounds	cpu_median_ns	cpu_min_ns	cpu_max_ns	wall_median_ns	wall_min_ns	wall_max_ns
rpc-shipped-nounk	shipped	C-nounk	a	1	12	2649531.2	2365562.5	2781968.8	3043683.6	2694093.6	3518917.8
rpc-shipped-nounk	shipped	D-nounk	a	1	12	2668859.4	2483125.0	2772218.8	2981777.7	2781068.5	3246276.9
rpc-shipped-nounk	shipped	A	a	8	12	2614031.2	2538281.2	2782625.0	2650446.2	2552375.7	3258604.3
rpc-shipped-nounk	shipped	B	a	8	12	2642421.9	2399000.0	3042250.0	2657843.1	2409028.8	3229084.6
rpc-shipped-nounk	shipped	C-nounk	a	8	12	3382781.2	2580718.8	3681687.5	3419623.7	2741970.9	4747867.3
rpc-shipped-nounk	shipped	D-nounk	a	8	12	3421250.0	3048000.0	3748500.0	3456987.6	3151610.9	3926307.0
rpc-shipped-nounk	shipped	A	a	16	12	2993640.6	2576812.5	3120031.2	3076019.1	2611666.3	3343968.0
rpc-shipped-nounk	shipped	B	a	16	12	2762015.6	2288281.2	3020656.2	2844667.0	2337022.0	3406771.6
rpc-shipped-nounk	shipped	C-nounk	a	16	12	3597796.9	2950031.2	3866781.2	3677574.4	2974669.9	4388013.5
rpc-shipped-nounk	shipped	D-nounk	a	16	12	3661656.2	2962625.0	3831687.5	3773647.6	2990188.7	3984943.7
rpc-shipped-nounk	shipped	A	b	1	12	1824937.5	1796843.8	1944062.5	4424207.9	4219446.2	5029595.4
rpc-shipped-nounk	shipped	B	b	1	12	1207812.5	1180781.2	1380125.0	3757186.2	3383061.2	4928740.3
rpc-shipped-nounk	shipped	C-nounk	b	1	12	1070734.4	1002312.5	1309718.8	3702275.6	3312059.1	4251175.3
rpc-shipped-nounk	shipped	D-nounk	b	1	12	1090500.0	1036750.0	1199781.2	3598269.6	3265072.0	3849626.2
