# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-P	P1.1	decode-read	no-unknown	1324.8	1.054	0.700	1.314	1.318	1.877	0.674	1.315
codec-nounk-P	P3.1	decode	no-unknown	23960.1	1.231	0.980	1.331	1.362	1.359	0.970	1.336
codec-nounk-P	P5.1	decode-read	no-unknown	100.4	0.932	0.954	1.580	1.329	1.656	0.941	1.509
codec-nounk-P	P1.2/wide	decode-read	no-unknown	762018.8	0.932	0.834	1.257	0.985	1.508	0.867	1.307
codec-nounk-P	P2.4	decode	no-unknown	1632295.7	1.017	0.937	1.302	1.277	1.390	0.931	1.281
codec-nounk-P	P1.2/wide	decode	no-unknown	588478.3	0.907	1.061	1.587	1.614	1.495	1.045	1.602
codec-nounk-P	P2.2/latin1	decode	no-unknown	2048254.3	1.028	0.833	1.361	1.294	1.633	0.847	1.372
codec-nounk-P	P6.1	decode	no-unknown	287267.7	1.097	0.690	0.640	0.590	0.928	0.695	0.642
codec-nounk-P	P1.1	decode	no-unknown	1280.3	1.027	0.818	1.166	1.230	1.426	0.658	1.020
codec-nounk-P	P5.4	decode-read	no-unknown	327820.8	0.000	1.025	1.039	0.966	1.014	1.055	1.083
codec-nounk-P	P2.4	decode-read	no-unknown	1785589.4	0.980	0.892	1.223	1.209	1.372	0.898	1.225
codec-nounk-P	P2.2/latin1	encode	no-unknown	951793.0	0.784	0.249	0.427		1.715	0.246	0.428
codec-nounk-P	P5.1	encode	no-unknown	59.8	1.107	0.273	0.493		1.807	0.268	0.440
codec-nounk-P	P1.2/latin1	decode	no-unknown	608187.1	0.947	0.808	1.179	1.209	1.460	0.821	1.192
codec-nounk-P	P5.3	decode	no-unknown	38263.2	0.002	1.106	1.252	1.080	1.132	1.105	1.237
codec-nounk-P	P3.1	decode-read	no-unknown	29746.6	1.077	0.842	1.128	1.168	1.339	0.865	1.159
codec-nounk-P	P1.3	encode	no-unknown	5701.4	1.205	0.307	0.866		2.824	0.302	0.848
codec-nounk-P	P2.3	decode-read	no-unknown	1292059.1	0.986	0.896	1.230	1.179	1.373	0.893	1.237
codec-nounk-P	P1.2/wide	encode	no-unknown	300564.2	1.132	0.208	0.345		1.656	0.196	0.349
