# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-deep-u-msg	decode	no-unknown	2052.8	0.998	0.681	1.283	1.303	1.883	0.681	1.288
codec-nounk-U	U-deep-u-msg	decode-read	no-unknown	2140.0	0.997	0.698	1.484	1.283	2.126	0.703	1.423
codec-nounk-U	U-deep-u-packed	encode	no-unknown	1327.2	1.025	0.185	0.414		2.232	0.187	0.408
codec-nounk-U	U-deep-u-packed	decode	no-unknown	2008.6	1.027	0.705	1.336	1.338	1.894	0.728	1.371
codec-nounk-U	U-deep-u-packed	decode-read	no-unknown	2061.8	1.039	0.736	1.349	1.267	1.834	0.737	1.350
codec-nounk-U	U-deep-u-repeated	encode	no-unknown	1269.5	1.060	0.193	0.435		2.256	0.192	0.429
codec-nounk-U	U-deep-u-repeated	decode	no-unknown	2019.2	1.008	0.704	1.287	1.273	1.828	0.702	1.291
codec-nounk-U	U-deep-u-repeated	decode-read	no-unknown	2104.8	1.012	0.723	1.352	1.289	1.870	0.718	1.328
codec-nounk-U	U-deep-u-varint	encode	no-unknown	1300.2	1.046	0.190	0.422		2.220	0.190	0.408
codec-nounk-U	U-deep-u-varint	decode	no-unknown	1993.4	1.061	0.705	1.347	1.286	1.910	0.709	1.339
codec-nounk-U	U-deep-u-varint	decode-read	no-unknown	2128.6	1.017	0.711	1.311	1.279	1.844	0.708	1.300
codec-nounk-U	U-element-all	encode	no-unknown	1322.5	1.015	0.187	0.415		2.217	0.189	0.409
codec-nounk-U	U-element-all	decode	no-unknown	2095.9	1.008	0.698	1.292	1.288	1.851	0.703	1.296
codec-nounk-U	U-element-all	decode-read	no-unknown	1758.3	1.247	0.884	1.676	1.570	1.896	0.903	1.687
codec-nounk-U	U-element-u-fixed32	encode	no-unknown	1032.9	1.307	0.237	0.522		2.201	0.239	0.531
codec-nounk-U	U-element-u-fixed32	decode	no-unknown	1552.4	1.294	0.917	1.664	1.718	1.814	0.905	1.644
codec-nounk-U	U-element-u-fixed32	decode-read	no-unknown	1652.3	1.104	0.918	1.686	1.672	1.837	0.919	1.684
codec-nounk-U	U-element-u-fixed64	encode	no-unknown	1024.2	1.325	0.242	0.533		2.202	0.241	0.528
codec-nounk-U	U-element-u-fixed64	decode	no-unknown	1561.1	1.101	0.906	1.711	1.707	1.888	0.903	1.689
codec-nounk-U	U-element-u-fixed64	decode-read	no-unknown	1647.8	1.085	0.921	1.696	1.658	1.840	0.919	1.711
codec-nounk-U	U-element-u-len	encode	no-unknown	1031.7	1.301	0.239	0.524		2.194	0.239	0.525
codec-nounk-U	U-element-u-len	decode	no-unknown	1391.9	1.227	1.024	1.863	1.834	1.819	1.035	1.867
codec-nounk-U	U-element-u-len	decode-read	no-unknown	1463.0	1.230	1.065	1.887	1.804	1.772	1.032	1.870
codec-nounk-U	U-element-u-msg	encode	no-unknown	1315.3	1.016	0.188	0.406		2.157	0.191	0.413
