# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-oneof-group	encode	drop	111.4	0.972	0.205	0.436		2.123	0.203	0.444
codec-U	U-oneof-group	encode	retain	111.4	0.972	0.213	0.468		2.196	0.214	0.467
codec-U	U-oneof-group	decode-read	drop	168.0	0.999	0.667	0.835	0.900	1.251	0.678	0.844
codec-U	U-oneof-group	decode-read	retain	168.0	0.999	0.780	1.144	1.193	1.466	0.781	1.159
codec-U	U-oneof-u-len	encode	drop	113.0	0.998	0.208	0.445		2.140	0.219	0.468
codec-U	U-oneof-u-len	encode	retain	113.0	0.998	0.220	0.479		2.181	0.223	0.507
codec-U	U-nested-u-repeated	decode-read	drop	336.2	0.973	0.759	0.802	0.882	1.057	0.766	0.815
codec-U	U-nested-u-repeated	decode-read	retain	336.2	0.973	1.081	1.056	1.102	0.977	1.110	1.071
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode-read	drop						1.116		
codec-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode-read	retain						1.135		
codec-U	U-nested-u-varint	decode-read	drop	324.4	0.996	0.783	0.827	0.864	1.056	0.795	0.831
codec-U	U-nested-u-varint	decode-read	retain	324.4	0.996	0.836	1.004	1.035	1.201	0.837	1.008
codec-U	U-leaf-u-msg	encode	drop	237.4	1.050	0.209	0.423		2.022	0.207	0.411
codec-U	U-leaf-u-msg	encode	retain	237.4	1.050	0.294	0.458		1.557	0.274	0.458
codec-U	U-oneof-u-len	decode	drop	129.1	0.971	0.695	0.909	1.003	1.309	0.696	0.919
codec-U	U-oneof-u-len	decode	retain	129.1	0.971	0.827	1.314	1.368	1.589	0.842	1.323
codec-U	U-element-u-fixed32	decode-read	drop	2123.7	0.995	0.793	0.975	0.952	1.230	0.785	0.983
codec-U	U-element-u-fixed32	decode-read	retain	2123.7	0.995	0.845	1.067	1.065	1.263	0.803	1.070
codec-U	U-root-u-varint	decode-read	drop	651.9	1.021	0.822	0.838	0.861	1.019	0.818	0.839
codec-U	U-root-u-varint	decode-read	retain	651.9	1.021	0.829	0.937	0.952	1.129	0.829	0.933
